business_id,name,category_id,category,address,latitude,longitude,tel,rating
57f53ed7498e23279caaed8e,Txotx,13003,Bar,"Trondheimsveien 2, 0560 Oslo",59.919337,10.759947,921 69 062,9.1
4d6803f3709bb60c63f9b014,Le Benjamin Bar & Bistro,13148,French Restaurant,"Søndre gate 6 (mellom Markveien & Thorvald Meyers gate), 0550 Oslo",59.91875,10.758048,22 35 79 44,9.4
547a5140498e356dc652cfb7,Territoriet,13025,Wine Bar,"Markveien 58, 0550 Oslo",59.918887,10.75756,950 23 894,8.8
4bd1eaae77b29c74bb8f8d82,Glød,13003,Bar,"Thorvald Meyers gate 70 A (Korsgata), 0552 Oslo",59.920272,10.759572,930 03 674,8.2
5547ba21498e3c063aa9a7ba,Bd57,13006,Beer Bar,"Markveien 57, 0550 Oslo",59.91991,10.757172,923 11 315,8.4
4b226c22f964a5209d4624e3,Dr. Kneipp's Wine Bar,13025,Wine Bar,"Torvbakkgata 12 (Markveien), 0550 Oslo",59.919775,10.757134,22 37 22 97,8.4
4ca60fcf931bb60c27a18fe2,Schouskjelleren Mikrobryggeri,13003,Bar,"Trondheimsveien 2 (Thorvald Meryers Gate), 0560 Oslo",59.918476,10.760719,21 38 39 30,8.3
4b51e2f1f964a520b75927e3,Tim Wendelboe,13034,Café,"Grüners gate 1 (Fossveien), 0552 Oslo",59.923354,10.755776,400 04 062,9.1
56f5236ccd10c43c4671a28b,Way Down South,13026,BBQ Joint,"Waldemar Thranes gate 71a (behind Jakobs kirke/DogA), 0182 Oslo",59.919114,10.754837,902 26 090,8.6
4d82438746fd6ea8713b6f02,Trattoria Popolare,13236,Italian Restaurant,"Trondheimsveien 2, 0560 Oslo",59.918664,10.761451,21 38 39 30,8.3
5552449c498e387912e97ec7,Nedre Foss Gård,13336,Scandinavian Restaurant,"Nordre gate 2, 0551 Oslo",59.922199,10.753905,458 19 693,8.9
50c9de0be4b0b713c476623f,Crowbar & Bryggeri,13003,Bar,"Torggata 32, 0183 Oslo",59.91711,10.753327,21 38 67 57,9.1
4b0588b4f964a520d1d422e3,Parkteatret Scene,10042,Opera House,"Olaf Ryes plass 11 (Gruners gate), 0552 Oslo",59.923561,10.758434,22 35 63 00,8.5
4caf482def1b37043c203100,Grünerløkka Brygghus,13018,Pub,"Thorvald Meyers gate 30 B, 0555 Oslo",59.925125,10.759368,966 22 831,8.9
4bc0a653461576b0f0727a32,East Kitchen,13032,"Cafe, Coffee, and Tea House","Markveien 50, 0554 Oslo",59.920648,10.757645,22 71 96 58,8.0
4ebbf92ee5faf7ab65928559,Mathallen Oslo,13065,Restaurant,"Vulkan 5 (Maridalsveien), 0178 Oslo",59.922219,10.751914,400 01 209,8.8
55c4e7f4498e9bacc63a825b,Hopyard,13003,Bar,"Maridalsveien 17A, 0175 Oslo",59.922616,10.751387,406 75 443,8.8
59b176f3cad1b6095f6688f4,Koie,13272,Ramen Restaurant,"Osterhaus' gate 13, 0183 Oslo",59.916999,10.752467,480 39 905,8.9
4b0d7253f964a520864823e3,Villa Paradiso,13064,Pizzeria,"Olaf Ryes plass 8, 0552 Oslo",59.923575,10.757497,22 35 40 60,8.4
562fb4b8498ebaac75b55a97,Illegal Burger,13031,Burger Joint,"Markveien, Oslo",59.922672,10.757165,22 20 33 02,8.2
55aa89a2498ee54a909eb467,Freddy Fuego,13032,"Cafe, Coffee, and Tea House","Hausmanns gate 31A, 0182 Oslo",59.917753,10.753698,400 66 428,8.4
5800f25838fa1e0e230e76d9,"Nedre Løkka Cocktailbar, Lounge og Selskapslokaler",13009,Cocktail Bar,"Thorvald Meyers gate 89 (Søndre gate), 0550 Oslo",59.918744,10.759101,941 15 000,7.9
53920077498e5e3ad19663ee,Eldhuset - Kristiania Skjenkestue,13026,BBQ Joint,"Olaf Ryes Plass 9, 0552 Oslo",59.923525,10.757972,22 17 50 30,8.2
5b75672c35811b002c5a98eb,Henry & Sally's,13006,Beer Bar,"Bernt Ankers gate 25, 0183 Oslo",59.916457,10.751146,400 74 047,8.9
598dc38f0868a228a82ce75d,Prindsen Hage,13006,Beer Bar,"Storgata 36, 0186 Oslo",59.914521,10.755003,,9.0
4b1fba47f964a5207b2824e3,Vespa & Humla,13034,Café,"Københavngata 2 (Karlstadgata), 0553 Oslo",59.924827,10.762861,456 88 787,8.4
4b7712bdf964a520807a2ee3,Arakataka,13336,Scandinavian Restaurant,"Mariboes gate 7 (Badstugata), 0183 Oslo",59.916421,10.750684,23 32 83 00,8.9
4f1bd320e4b03543a1b91c03,Südøst Asian Crossover,13072,Asian Restaurant,"Trondheimsveien 5 (Thorvald Meyers Gate), 0560 Oslo",59.918138,10.760887,23 35 30 70,7.8
5c646f51250cab002ccaec86,Hrímnir Ramen,13000,Dining and Drinking,"9A Maridalsveien, 0178 Oslo",59.921432,10.75139,22 60 60 30,8.4
4b0588b2f964a5204dd422e3,Bar Boca,13013,Hotel Bar,"Thorvald Meyers gate 30, 0555 Oslo",59.925173,10.759419,411 64 116,8.4
5c5550441c675b002c45192d,Oslo Street Food,13049,Diner,"Torggata 16, 0181 Oslo",59.915901,10.750762,22 04 00 44,8.9
552ea05d498ef128337df67a,Himkok,13006,Beer Bar,"Storgata 27 (young gate), 0184 Oslo",59.914202,10.751486,22 42 22 02,9.2
511238b7e4b0e14068f68b0c,Supreme Roastworks,13035,Coffee Shop,"Thorvald Meyers gate 18, 0555 Oslo",59.928147,10.759322,22 71 42 02,9.4
5a0cf9026dcf0435cc14abb8,Lulu,13263,Japanese Restaurant,"Youngs gate 7 (Youngstorget), 0181 Oslo",59.914929,10.750675,22 65 32 30,8.9
4b0588b7f964a5200dd622e3,Sentrum Scene,10039,Music Venue,"Arbeidersamfunnets plass 1 (Calmeyers gate), 0181 Oslo",59.915578,10.751688,22 20 32 32,8.6
4b12bc47f964a520118d23e3,Oslo Mekaniske Verksted,13003,Bar,"Tøyenbekken 34 (Joachim Nielsens Gang), 0188 Oslo",59.911306,10.762149,452 37 534,9.3
4b264468f964a520a97924e3,Ringen Kino,10024,Movie Theater,"Sannergata 6 D (Toftes gate), 0557 Oslo",59.928602,10.760656,994 32 000,8.7
4bf703c95efe2d7fd8346834,Orlando's Pub,13003,Bar,"Rosteds gate 7A, 0178 Oslo",59.919456,10.750227,22 11 30 11,8.1
4c6aa1601a6620a1be8a668c,Fiskeriet,13065,Restaurant,"Youngstorget 2b, 0181 Oslo",59.914558,10.749854,22 42 45 40,8.5
4b0588b7f964a520fdd522e3,John Dee,10041,Rock Club,"Torggata 16, 0181 Oslo",59.915883,10.750531,22 20 32 32,8.3
4bdc272963c5c9b68a8e2a68,Olaf Ryes,13065,Restaurant,"Olaf Ryes Plass 12, 0552 Oslo",59.923501,10.758794,934 35 549,7.6
537b852c498e9a76c5332464,St. Pauli,13006,Beer Bar,"Sannergata 1 B, 0557 Oslo",59.927665,10.755945,957 53 384,8.3
4b0588b4f964a520d0d422e3,Dattera til Hagen,13009,Cocktail Bar,"Grønland 10, 0188 Oslo",59.913338,10.76009,22 17 18 61,8.1
4bb7a74798c7ef3be9223002,Syverkiosken,13058,Hot Dog Joint,"Waldemar Thranes gate, 0175 Oslo",59.928288,10.752695,,8.5
5b30a0a0eaf49a002c8b32ea,Brewgata,13003,Bar,"Brugata 5, 0186 Oslo",59.914183,10.755171,483 92 757,8.1
4ddeaa7dae60c6eb2a60122d,Colonel Mustard,13003,Bar,"Darres gate 2 (Maridalsveien), 0175 Oslo",59.927842,10.751476,21 95 05 00,8.5
4b07fb90f964a520e40123e3,Olympen Mat & Vinhus,13003,Bar,"Grønlandsleiret 15, 0190 Oslo",59.912296,10.764162,24 10 19 99,8.2
54284aac498e2fd8aae842a9,Monsun Noodlebar,13072,Asian Restaurant,"Helgesens gate 14, 0553 Oslo",59.924649,10.758329,467 70 040,7.6
4b0588b3f964a52095d422e3,Mucho Mas,13097,Caribbean Restaurant,"Thorvald Meyers gate 36, 0555 Oslo",59.924171,10.759511,22 37 16 09,7.4
5a2713d9f4b52569f4ad814f,Håndslag,13003,Bar,"Youngs gate 19, 0181 Oslo",59.915036,10.750367,23 65 31 20,7.6
53177551498e1d395bbda528,Maschmanns Brasseri,13310,Modern European Restaurant,"Karenslyst allé 51, 0279 Oslo",59.921506,10.680662,22 06 32 90,8.3
5277f3c711d22daea896bc86,QUI Taste of Italy,13236,Italian Restaurant,"Karenslyst alle 55 Skoeyen, 0277 Oslo",59.921628,10.679417,21 39 57 64,6.9
4b14feedf964a520b7a723e3,Kaffebrenneriet,13034,Café,"Karenslyst Allé 22, 0278 Oslo",59.920194,10.683492,22 56 13 24,7.1
515d16d6e4b0d709ed01ef7a,Joe & The Juice,13032,"Cafe, Coffee, and Tea House","Messepromenaden 2 (Karenslyst Allé), 0279 Oslo",59.92081,10.681294,,6.3
4b59e1f3f964a520149e28e3,Vertshuset DA Capo ANS,13072,Asian Restaurant,"Drammensveien 130, 0277 Oslo",59.921501,10.687851,22 56 19 46,6.4
53f355c8498edda3ea8fa519,Starbucks Skøyen,13035,Coffee Shop,"Karenslyst Allé 11, 0278 Oslo",59.920833,10.682693,406 38 842,6.0
4f72d171e4b03ea6fd553f0e,Fazer kantine Skøjen,13336,Scandinavian Restaurant,"Karenslyst Allé 57, 0277, 0277 Oslo",59.921213,10.677493,,
57da70eb498e1b19c9b7b7bb,Trio Oslo,13336,Scandinavian Restaurant,Oslo,59.921558,10.678378,22 52 32 22,
4e3151deb61c03a1e7dab1f2,Japo Sushi,13276,Sushi Restaurant,"Karenslyst Allé 9, 0278 Oslo",59.920433,10.683747,22 55 44 22,5.9
588f5453f68d8d04baecbf13,Narvesen,13039,Deli,"Karenslyst Allé 53 (Skøyen stasjon), 0279 Oslo",59.9221,10.679286,,
5f40dc64ee2b6c33ae20fae3,Naturli',13377,Vegan and Vegetarian Restaurant,"Drammensveien 149, 0277",59.922541,10.681557,,
60b1003b408c7c66cf6c29d3,Hos Alma,13310,Modern European Restaurant,"Harbitzalleen 5 Harbitz Torg, 0275 Oslo",59.924487,10.674548,,
5f5fce932a9e7b291c54580e,Laboratoriet,13018,Pub,"Harbitzalléen 3-7, 0275 Oslo",59.924469,10.674106,,
5f6f17c33ae7ed6421758960,Lokal,13039,Deli,,59.92434,10.673335,,
5f3fe0b49e59e8361c8e9092,Skøien Gastrobar,13057,Gastropub,"Askekroken 11, 0277 Oslo",59.922534,10.683136,,
5e4c25cdb06170000721d96b,Skabos Hage,13336,Scandinavian Restaurant,0278 Oslo,59.920252,10.683006,,
5904a936bb8d366feae1d2ca,Lett,13332,Salad Restaurant,0278 Oslo,59.92052,10.683396,,
4bc60ed36c26b713bf39ecf3,Sushi To Go,13276,Sushi Restaurant,Karenslyst Allé 9,59.920383,10.684223,,
4ba0fc49f964a5205f8c37e3,Baker Hansen Sjølyst,13002,Bakery,"Karenslyst allé 16, 0278 Oslo",59.919696,10.68497,22 55 14 93,
4ba15c82f964a5200fb037e3,Peppes Pizza,13064,Pizzeria,"Karenslyst Allé 18, 0278 Oslo",59.919883,10.684006,22 22 55 55,5.5
4b0588b6f964a5209cd522e3,Galleri Erik Steen,10004,Art Gallery,"Drammensveien 130/C13, 0277 Oslo",59.921579,10.687722,22 55 09 54,
4ba15d2bf964a52061b037e3,Dolly Dimple's Sjølyst,13064,Pizzeria,"Sjølyst plass 5, 0278 Oslo",59.92039,10.682644,04440,5.1
62b58c6d399865208dc71b85,Noi Delicatesse,13039,Deli,0275 Oslo,59.927119,10.677218,,
4dc8ec83b0fbf26798bf9221,Valentin Cafe DA,13065,Restaurant,"Hovfaret 17 (Skøyen), 0275 Oslo",59.926788,10.676995,22 06 16 00,
61799a8bd04c551513ba21e6,Seconda Tappa,13236,Italian Restaurant,"Drammensveien 130, 0277 Oslo",59.921478,10.687947,,
5bc20a17c9f907002cdf571f,Dominos Pizza,13064,Pizzeria,0275 Oslo,59.927456,10.676017,,
50ffbaede4b0969593548081,Cafero,13034,Café,"Drammensveien 130, 0277 Oslo",59.921501,10.687851,21 44 53 43,5.3
add24ee1ba074f8e7e7e6897,Pizzabakeren Wagner,13064,Pizzeria,"Hoffsveien 1 A, 0275 Oslo",59.923136,10.67796,67 81 74 00,
16d27f681cd04427754e58a8,Quartus,13032,"Cafe, Coffee, and Tea House","Karenslyst allé 46, 0279 Oslo",59.921383,10.680213,22 38 47 07,
af7b23ed9dcc4b7c8547c3d5,Kaffekompaniet,13032,"Cafe, Coffee, and Tea House","Karenslyst allé 46, 0279 Oslo",59.921344,10.680278,22 38 47 50,
ef2227272cf34b3391b885f0,Polykem Limited Jermund Liaskar,13065,Restaurant,"Rydet 18, 6105",59.920374,10.681886,,
a90f2a5b8f82470162a8f624,Vidar Strandskogen,13032,"Cafe, Coffee, and Tea House","Sjølyst Plass 3, 0278 Oslo",59.920192,10.681797,23 00 14 19,
b7d3b6ef287e4c193fcbaaca,Capitan,13065,Restaurant,"Karenslyst Allé 11, 0278 Oslo",59.920794,10.682758,916 06 287,
e45a26b1c8c34c584c19868c,Zenzi,13065,Restaurant,"Karenslyst allé 9, 0278 Oslo",59.920511,10.683619,954 57 209,
581a66a67ef545eef88917c3,Royal League,13145,Fast Food Restaurant,"Karenslyst Alle 20, 0278 Oslo",59.920086,10.6838,23 27 96 00,
61e7bd033fd84094c1c4c00a,Nebbet,13065,Restaurant,Oslo,59.91994,10.684173,22 56 10 04,
fceff0f9343540ac583f04cd,Tse Pizza & Kiosk Sten-Kjetil Holandsli Flosand,13145,Fast Food Restaurant,"Tingstuveien 8A, 0281 Oslo",59.920669,10.668343,993 86 202,
bc0c549ea0cd4d2f7579c7b4,Spektrum Of Scandinavia Ltd,13065,Restaurant,"Charlestown, 0278 Oslo",59.919543,10.684701,922 66 051,
cc90e4d089ed40b3f44f8888,Leonardo Restauranter,13065,Restaurant,"Karenlyst Allé 7, 0278 Oslo",59.919953,10.685457,23 08 30 60,
19a6b9e786274571dd4c1c47,Santinos,13064,Pizzeria,"Karenslyst allé 7, 0278 Oslo",59.919828,10.685534,23 08 30 60,
26f56fdaa558452e5254ab73,Viro 1,13065,Restaurant,"Karenslyst allé 7, 0278 Oslo",59.919828,10.685534,23 08 30 60,
fe512e60b9094aa416106eaf,Sparehandel Dagligvare Abdelilah Sebrani,13065,Restaurant,"Karenslyst Allé 7, 0278 Oslo",59.919923,10.685636,980 74 980,
b2dfeea1ba924116ffb29882,Espresso House Norge AS avd Skøyen 820,13065,Restaurant,"Karenslyst Allé 7, 0278 Oslo",59.919971,10.685688,,
b1d38c9d26d04396be1fbde4,Cafe Frisk Annette Eide,13065,Restaurant,"Karenslyst Allé 7, 0278 Oslo",59.919971,10.685688,23 27 70 00,
5b80cf9c6dfb4c33fe27bb71,Skøyen Cafe - Lunch Og Pizza V/alamyar,13065,Restaurant,"Hovfaret 17, 0275 Oslo",59.926769,10.676764,21 44 51 44,
33d452e5ceb647dd7c630d84,MRS & MR Big Wahid Amiri,13065,Restaurant,"Hovfaret 17, 0275 Oslo",59.926769,10.676764,,
9193abc724444078de22891b,Kaffepikene Skøyen,13065,Restaurant,"Karenslyst Allé 12 /14, 0278 Oslo",59.919114,10.685935,22 44 34 44,
1de627c3145f4ca58f5710d2,Jara Vin Import,13065,Restaurant,"St. Edmunds vei 25, 0280 OSLO",59.926399,10.671502,67 58 01 87,
bed88e9f9bc3450fc6f573a3,Select Wine & Food,13065,Restaurant,"St Edmunds vei 25, 0280 Oslo",59.926399,10.671502,67 58 01 87,
99dacf60282742cf47cc2a19,Le Café,13034,Café,"Karenslyst allé 12 /14, 0278 Oslo",59.918988,10.686012,24 11 31 00,
54f06e4a498e12fe8932c08a,Postkontoret,10039,Music Venue,"Hagegata 27, 0653 Oslo",59.914183,10.774866,458 34 885,8.7
4b0663dcf964a5206eeb22e3,Kampen Bistro,13003,Bar,"Bøgata 21, 0655 Oslo",59.913754,10.781184,22 19 77 08,8.3
5545182e498eb2d80a874f47,Perla,13009,Cocktail Bar,"Helgesens gate 66, 0558 Oslo",59.922626,10.769505,938 86 483,9.0
5700ed5f498e378ee10f5612,Handwerk Botaniske,13002,Bakery,"Sars' gate 1, 0562 Oslo",59.920124,10.771168,22 60 85 00,8.0
5863a2eb460dd94c3ad99904,Boulangerie M,13002,Bakery,"Sigurd Hoels vei 45, 0655 Oslo",59.917983,10.787621,905 43 253,8.0
4e65f707c65b2dc8a1199c41,Kaffebrenneriet,13035,Coffee Shop,"Grønlandsleiret 32, 0190 Oslo",59.911558,10.767078,22 46 13 90,8.2
57d2c3ef498e2ade1929060e,Safe As Milk,13003,Bar,"Gladengveien 4, 0661 Oslo",59.915408,10.788358,23 89 10 92,8.0
59cd3aa389e490561ec6977b,The Golden Chimp,13106,Dim Sum Restaurant,"Heimdalsgata 37, 0578 Oslo",59.914196,10.767149,22 19 91 22,7.9
4bcd4b07cc8cd13a4e71c2cf,Jasmine restaurant,13099,Chinese Restaurant,"Trondheimsveien 64 (Vardøgata), 0565 Oslo",59.923191,10.7717,22 38 54 83,8.1
4b784e43f964a520d8c32ee3,Sushi Deluxe,13276,Sushi Restaurant,"Schweigaards gate 50, 0191 Oslo",59.908867,10.768009,22 17 11 22,8.0
5888b5094f106941b893d005,Mad Goat Tap Room,13018,Pub,"Mandalls gate 10, 0190 Oslo",59.911204,10.763099,966 53 868,8.0
582b60ad95ffcb0e68c365ac,Bar Brutus,13025,Wine Bar,"Eiriks gate 2 (Åkebergveien), 0650 Oslo",59.911545,10.771405,22 38 00 88,7.3
4baf68ecf964a520c6fd3be3,Vålerengafamiliens Vertshus,13022,Sports Bar,"Hedmarksgata 1 (Strømsveien), 0658 Oslo",59.909577,10.789525,22 68 23 42,7.4
4beec322e8c3c92831149992,Sifa Restaurantene,13309,Middle Eastern Restaurant,"Motzfeldts gate 7, 0187 Oslo",59.914072,10.763311,22 05 17 17,7.3
4b0588b2f964a5206ad422e3,Asylet,13003,Bar,"Grønland 28, 0188 Oslo",59.912873,10.762556,22 17 09 39,7.3
4cf7e46f81cd6dcb4656840d,Hagen Cafe,13034,Café,"Hagegata 34, 0653 Oslo",59.913549,10.776305,22 19 86 31,6.5
4b0a7ef9f964a520782423e3,Punjab Tandoori Restaurant And Bar,13199,Indian Restaurant,"Grønland 24, 0188 Oslo",59.912923,10.762081,22 17 20 86,7.0
53286b09498ef7c14908616d,Istanbul,13356,Turkish Restaurant,Oslo,59.912851,10.761157,,6.9
5721d96b498e605e559c33aa,La Villa,13236,Italian Restaurant,"Tøyengata 2 (1. og 2. etasje), 0190 Oslo",59.912463,10.763494,22 17 71 11,6.7
4b23fbd6f964a520625e24e3,Ocean Cafe Bar,13003,Bar,"Trondheimsveien 20, 0560 Oslo",59.919979,10.765929,22 37 69 99,6.6
4f089729e4b071c575aaf927,Roald & Umberto,13236,Italian Restaurant,"Schweigaards gate 56B, 0656 Oslo",59.908473,10.769704,24 07 19 72,6.7
50f2e647e4b0afae24e1e63a,Pane & Vino,13003,Bar,"Trondheimsveien 37, 0560 Oslo",59.921065,10.76974,22 68 61 30,6.5
56913c76498efb17d54e93e0,Hy's Sushi,13072,Asian Restaurant,"Hovinveien 39, 0661 Oslo",59.919957,10.791008,21 94 94 94,6.3
62daf10e120c49221d036adf,Chowk,13199,Indian Restaurant,"Hagegata 23, 0654 Oslo",59.91469,10.775816,,
5a999abfa0215b6e32d47152,Glasnost,13003,Bar,"Økernveien 9, 0653 Oslo",59.914763,10.776123,,
4fc8dbdae4b031d74b954185,Max Hamburger Oslo,13031,Burger Joint,"Grønlandsleiret 5, 0190 Oslo",59.912771,10.763506,21 02 96 65,6.3
4d7c027c136bf04dd058578d,Tøyen Burger,13049,Diner,"Jens Bjelkes gate 82D, 0652 Oslo",59.912397,10.773907,,
601bda8fac59ba3c07d2872a,Farine,13002,Bakery,"Normannsgata 44, 0655 Oslo",59.911586,10.781509,934 49 247,
51c45ec6498e29addf168a46,Pizzanino,13064,Pizzeria,,59.915235,10.788384,,
51f150cd498ee58febe1a1f5,Peppes Pizza,13064,Pizzeria,"Rolf Hofmos gate 34 (Ensjøveien), 0655 Oslo",59.913097,10.78853,22 22 55 55,
5d434528eebe0b00080d57df,Eagle Pub,13018,Pub,"Grønlandsleiret 17a, 0190 Oslo",59.912236,10.764522,22 17 67 03,
60e0875922033b6dad2d2b0d,Konoji,13263,Japanese Restaurant,0560,59.919632,10.765289,,
61e97fe7785d544028bc2292,Mad Love Pizza,13064,Pizzeria,"Grønlandsleiret 61b, 0190 Oslo",59.909588,10.768069,,
4cc469243d7fa1cd6ab3ab5f,Hot & Tasty,13032,"Cafe, Coffee, and Tea House","Trondheimsveien 16, 0560 Oslo",59.91979,10.765197,22 37 10 41,
59dcfa076eda0238d56b4fb4,Grønland Gym,13003,Bar,"Rubina Ranas gate 3, 0190 Oslo",59.911485,10.762765,930 05 597,5.6
563f7666cd108ec5ae3b27a4,Galgeberg sushi og wok,13145,Fast Food Restaurant,"Galgeberg 3, Oslo",59.907824,10.781477,,
53fe107a498e016a83da2839,Birusia,13236,Italian Restaurant,Oslo,59.907514,10.775984,,
4c8bc2c0f0ce236a42a411ef,Haveli Tandoori,13199,Indian Restaurant,"Strømsveien 19-23, 0657 Oslo",59.908814,10.786483,,
4ff9655ae4b04619c846e523,Sawol Soul Food Kitchen by Café Fedora,13068,American Restaurant,"Grønland 8, 0187 Oslo",59.913088,10.761939,,
4c17cc3f4ff90f478b750d49,1857,10004,Art Gallery,"Tøyenbekken 12, 0188 Oslo",59.912182,10.762134,,
58bd88e104f4d737f60ef9e3,Thai City Asena,13032,"Cafe, Coffee, and Tea House","Herslebs gate 4, 0561 Oslo",59.919409,10.762566,482 89 078,
50ed42e2e4b037265577f8b6,Intility Kantine,13336,Scandinavian Restaurant,,59.909237,10.76544,,
58c2d44d409f5601c61f839e,Skjenkestua Studentbar,13006,Beer Bar,"Christian Krohgs gate 32, 0186 Oslo",59.916054,10.760032,,
63148c697368e36c6e39f0b0,Kuro Oslo,13035,Coffee Shop,"Rathkes gate 9, Oslo",59.92082,10.763029,,
5eca5e1334eba8000807e5c1,Apostrophe by Lofthus Samvirkelag,13064,Pizzeria,"7A Kirkegårdsgata, 0558 Oslo",59.921389,10.763821,,
55194755498e8aa8ef7ba0da,L'ardoise,13002,Bakery,"Thereses gate 20 B, 0168 Oslo",59.929169,10.733096,22 11 09 65,8.6
4b45a3c7f964a520d40e26e3,Åpent Bakeri,13002,Bakery,"Damplassen 24, 0852 Oslo",59.94422,10.732691,22 04 96 67,8.3
580a281038fa69ffee4299e5,Heim Oslo,13032,"Cafe, Coffee, and Tea House","Colletts gate 33, 0169 Oslo",59.92713,10.738431,940 23 045,8.1
4baf7da8f964a52031043ce3,Sushi Hjørnet Adamstuen,13263,Japanese Restaurant,"Ullevålsveien 82 C, 0454 Oslo",59.933002,10.734446,22 11 49 99,7.1
4b2b36b9f964a52024b524e3,Kaffebrenneriet,13034,Café,"Dannevigsveien 18, 0463 Oslo",59.937354,10.752555,952 62 678,7.2
53088698498e75d673ea6c79,Espresso House,13034,Café,"Kirkeveien 166, 0450 Oslo",59.938134,10.735599,459 40 506,5.6
4b719c36f964a520ee502de3,Gastro Delicatesse,13039,Deli,"Ullevålsveien 113 (Fagerborggata), 0359 Oslo",59.934586,10.729471,22 59 12 05,
617579338fa3603ae8d6c161,Ansjosen,13236,Italian Restaurant,0454 Oslo,59.931733,10.735414,,
4b7fe26df964a5206b4230e3,La Sosta,13099,Chinese Restaurant,"Brageveien 2, Oslo",59.930951,10.73458,,
5b30b5c04a7aae00397a0249,Grazie Mille,13034,Café,"Kirkeveien 98, 0361 Oslo",59.93264,10.724212,941 63 281,
4c707d14d274b60c7302da0d,Dominos Pizza,13064,Pizzeria,,59.931366,10.72306,,
4fcf9eb9e4b046dae237ca29,Beirut Kebab Merheb Kanaan,13309,Middle Eastern Restaurant,"Thereses gate 28, 0168 Oslo",59.928344,10.732636,22 46 41 00,
57500729498ee38ae602a128,Tacoteket,13303,Mexican Restaurant,Oslo,59.940358,10.721991,,
5f6ca6e71ce13b29fe8eca44,Union Blindern,13064,Pizzeria,0371 Oslo,59.9404,10.722099,,
56a61f76498e9013b36674e1,Kutt Gourmet,13310,Modern European Restaurant,"Problemveien 11, Oslo",59.940395,10.721914,,
4cc980d8d54fa1cd2bcf3729,Break,13032,"Cafe, Coffee, and Tea House","Problemveien 11, 0313 Oslo",59.94063,10.721541,22 85 33 72,
59909a800a464d2c765e642c,Lofthus Samvirkelag Damplassen,13064,Pizzeria,"Damplassen 2 Ulleval Hageby, 0852 Oslo",59.943873,10.732744,22 60 06 66,
57404cbe498e6896a38260cc,Ekte vare - økologisk dagligvare og café,13034,Café,"Dannevigsveien 18c, 0463 Oslo",59.937297,10.752389,401 79 422,
4b9aca48f964a520e9d535e3,Deli Sushi,13276,Sushi Restaurant,"Wilhelms gate 8, 0168 Oslo",59.926985,10.734887,22 56 92 10,
195998c3f6754c47992b268c,Slider's,13065,Restaurant,"Nedre Ullevål 4 A, 0850 Oslo",59.938159,10.732555,,
7c17b590a689462b319b1d42,Hans Weisethaunet,10000,Arts and Entertainment,"Ullevålsveien 91, 0359 Oslo",59.932532,10.734049,55 10 22 26,
696b66795dab44be6a78608c,Ullevål Kebab & Pizza Refat Bano,13145,Fast Food Restaurant,"Songsveien 8, 0451 Oslo",59.937305,10.728358,982 11 594,
19d116c7180c4c0886d5169f,Studentkafeene Veterinærskolens Kafe,13065,Restaurant,"Ullevålsveien 72, 0454 Oslo",59.932256,10.737247,22 85 33 80,
c9bc5e98a7b84ba0cf60a3bc,Sameiet Ullevålsalleen 6,13065,Restaurant,"Ullevålsallèen 6 A, 0852 Oslo",59.939913,10.731998,410 25 872,
44a893f267cd430281b18328,Castberg Kniv Og Gaffel,13065,Restaurant,"August Cappelens gate 2, 0360 Oslo",59.933509,10.727471,22 53 83 06,
c9932d9ec894427373f4d5a5,Lindern Grill Farzana Akhtar,13145,Fast Food Restaurant,"Kirkev 127, 0455 Oslo",59.933464,10.726893,22 46 98 46,
ad2f5b6449a745b873740c20,Studentkafeene AS Avd 45 Teologikafeen,13065,Restaurant,"Blindernveien 9, 0371 Oslo",59.936099,10.725267,22 85 33 80,
86bcd8db7a07445a7da71490,La Sosta Adamstuen,13065,Restaurant,"Vidars gate 13 B, 0452 Oslo",59.930757,10.734902,22 60 64 70,
a215ecc230574cfe662dc431,Pizza Cavaliere Da,13145,Fast Food Restaurant,"Brageveien 2A, 0452 Oslo",59.930772,10.733964,599 02 567,
94a2e030809e4d9ee59bfaed,Marienlyst Cafebar Z.U. Khan,13003,Bar,"Kirkeveien 104, 0361 Oslo",59.933373,10.725737,22 60 53 59,
9f70b2944c5647cdb91e98e8,Stockman´S,13065,Restaurant,"Kirkeveien 104C, 0361 Oslo",59.933558,10.7253,22 60 53 59,
2734329b981147ee070b12d6,Studentkafeene AS Avd 56/58 Biologikafeen/Po Lunsjbar,13065,Restaurant,"Blindernveien 31, 0371 Oslo",59.938104,10.724554,22 85 33 80,
a184f900db4a43aa117e9f4d,Tor Andreas Skillestad,13276,Sushi Restaurant,"Kirkeveien 102 A Leilighet 17, 0361 Oslo",59.933787,10.723746,924 16 594,
7d8143a7fc834a7a30c0c27b,Komplett Fix,13032,"Cafe, Coffee, and Tea House","Thereses gate 16A, 0452 Oslo",59.929812,10.733466,,
7ca5197376ca409de48219cf,Bislett Bistro,13027,Bistro,"Thereses gate 20B, 0168 Oslo",59.929139,10.733276,22 46 53 00,
93bee93121664b93d82c3b8d,Studentkafeene AS Avd 60 Kafe Sverdrup,13032,"Cafe, Coffee, and Tea House","Moltke Moes vei 37, 0851 Oslo",59.93881,10.721816,22 85 33 80,
